5;"2012-06-05 12:30:01";380147;1;8
6;"2012-06-08 14:30:03";21324;4;54
7;"2012-06-11 09:30:02";393537;1;6
8;"2012-06-15 18:30:01";400097;1;18
9;"2012-06-18 18:30:01";395616;1;55
10;"2012-06-18 19:30:01";395616;1;115
11;"2012-06-18 20:30:01";395616;1;175
12;"2012-06-18 21:30:01";395616;1;235
13;"2012-06-18 22:30:01";395616;1;295
14;"2012-06-18 23:30:01";395616;1;355
15;"2012-06-19 00:30:01";395616;1;415
16;"2012-06-19 01:30:01";395616;1;475
17;"2012-06-19 02:30:01";395616;1;535
18;"2012-06-19 03:30:01";395616;1;595
19;"2012-06-19 04:30:01";395616;1;655
20;"2012-06-19 05:30:01";395616;1;715
21;"2012-06-20 11:30:01";21324;2;28
22;"2012-06-20 12:30:01";21324;2;88
23;"2012-06-21 10:30:02";407820;1;12
24;"2012-06-21 19:30:01";407820;0;13
25;"2012-06-21 20:30:01";407820;0;73
26;"2012-06-21 21:30:01";407820;0;133
27;"2012-06-21 22:30:01";407820;0;193
28;"2012-06-21 23:30:01";407820;0;253
29;"2012-06-22 00:30:01";407820;0;313
30;"2012-06-22 01:30:01";407820;0;373
31;"2012-06-22 02:30:01";407820;0;433
32;"2012-06-26 12:30:01";425581;0;11
33;"2012-07-05 11:30:02";464276;5;37
34;"2012-07-05 11:30:02";11013;1;25
35;"2012-07-05 12:30:01";464276;6;97
36;"2012-07-09 13:30:01";464276;2;34
37;"2012-07-09 16:30:01";21324;2;9
38;"2012-07-09 16:30:01";407688;1;9
39;"2012-07-09 16:30:01";465183;1;9
40;"2012-07-09 16:30:01";464731;1;9
41;"2012-07-09 16:30:01";407881;1;8
42;"2012-07-09 16:30:01";407820;1;8
43;"2012-07-09 16:30:01";465236;1;8
44;"2012-07-09 17:30:02";21324;1;69
45;"2012-07-09 17:30:02";407688;1;69
46;"2012-07-09 17:30:02";465183;1;69
47;"2012-07-09 17:30:02";464731;1;69
48;"2012-07-09 17:30:02";407881;2;68
49;"2012-07-09 17:30:02";407820;1;68
50;"2012-07-09 17:30:02";465236;1;68
51;"2012-07-10 11:30:02";464269;0;6
52;"2012-07-10 12:30:02";464269;2;66
53;"2012-07-10 17:30:01";494076;1;4
54;"2012-07-10 18:30:01";21324;0;3
55;"2012-07-10 18:30:01";11013;1;21
56;"2012-07-10 18:30:01";494076;2;30
57;"2012-07-11 10:30:01";404668;1;8
58;"2012-07-11 10:30:01";464731;1;21
59;"2012-07-11 12:30:01";464276;1;5
60;"2012-07-11 13:30:02";464276;2;65
61;"2012-07-11 16:30:02";499084;2;8
62;"2012-07-12 10:30:02";499084;1;23
63;"2012-07-12 11:30:02";404668;1;16
64;"2012-07-12 11:30:02";405835;2;16
65;"2012-07-12 11:30:02";497780;0;0
66;"2012-07-16 12:30:01";464276;4;32
67;"2012-07-18 14:30:01";498852;0;6
68;"2012-07-19 09:30:02";498852;1;7
69;"2012-07-19 11:30:01";498852;0;0
70;"2012-07-20 11:30:02";21324;1;12
71;"2012-07-20 11:30:02";407688;2;13
72;"2012-07-20 11:30:02";464731;1;13
73;"2012-07-20 11:30:02";539990;0;6
74;"2012-07-20 11:30:02";539976;0;7
75;"2012-07-20 11:30:02";499752;1;13
76;"2012-07-20 11:30:02";407881;1;8
77;"2012-07-20 11:30:02";465236;1;13
78;"2012-07-20 11:30:02";53095;1;12
79;"2012-07-20 11:30:02";489382;1;8
80;"2012-07-20 12:30:01";21324;1;72
81;"2012-07-20 12:30:01";407688;2;73
82;"2012-07-20 12:30:01";464731;1;73
83;"2012-07-20 12:30:01";539990;1;66
84;"2012-07-20 12:30:01";539976;1;67
85;"2012-07-20 12:30:01";499752;1;73
86;"2012-07-20 12:30:01";407881;1;68
87;"2012-07-20 12:30:01";465236;1;73
88;"2012-07-20 12:30:01";53095;1;72
89;"2012-07-20 12:30:01";489382;1;68
90;"2012-07-20 13:30:01";21324;1;132
91;"2012-07-20 13:30:01";407688;1;133
92;"2012-07-20 13:30:01";464731;1;133
93;"2012-07-20 13:30:01";539990;1;126
94;"2012-07-20 13:30:01";539976;1;127
95;"2012-07-20 13:30:01";499752;1;133
96;"2012-07-20 13:30:01";465236;1;133
97;"2012-07-20 13:30:01";53095;1;132
98;"2012-07-20 14:30:02";21324;1;192
99;"2012-07-20 14:30:02";407688;1;193
100;"2012-07-20 14:30:02";464731;1;193
101;"2012-07-20 14:30:02";539990;1;186
102;"2012-07-20 14:30:02";539976;1;187
103;"2012-07-20 14:30:02";499752;1;193
104;"2012-07-20 14:30:02";465236;1;193
105;"2012-07-20 14:30:02";53095;1;192
106;"2012-07-20 15:30:02";21324;1;252
107;"2012-07-20 15:30:02";407688;1;253
108;"2012-07-20 15:30:02";464731;1;253
109;"2012-07-20 15:30:02";539990;1;246
110;"2012-07-20 15:30:02";539976;1;247
111;"2012-07-20 15:30:02";499752;1;253
112;"2012-07-20 15:30:02";465236;1;253
113;"2012-07-20 15:30:02";53095;1;252
114;"2012-07-20 16:30:01";21324;1;312
115;"2012-07-20 16:30:01";539990;1;306
116;"2012-07-20 16:30:01";539976;1;307
117;"2012-07-20 16:30:01";499752;1;313
118;"2012-07-20 16:30:01";53095;1;312
119;"2012-07-23 11:30:01";407829;1;11
120;"2012-07-23 12:30:01";553346;0;5
121;"2012-07-23 12:30:01";407829;1;31
122;"2012-07-23 13:30:02";407688;0;6
123;"2012-07-30 17:30:01";407881;0;0
124;"2012-08-02 10:30:02";553349;0;2
125;"2012-08-02 10:30:02";464731;0;2
126;"2012-08-02 10:30:02";553381;0;3
127;"2012-08-02 10:30:02";539976;0;2
128;"2012-08-02 10:30:02";499752;0;3
129;"2012-08-02 10:30:02";539983;0;2
130;"2012-08-02 10:30:02";407881;0;3
131;"2012-08-02 11:30:01";597161;1;24
132;"2012-08-02 11:30:01";597167;1;24
133;"2012-08-02 11:30:01";597170;1;6
134;"2012-08-02 11:30:01";597173;1;6
135;"2012-08-02 11:30:01";571609;1;24
136;"2012-08-02 11:30:01";584593;1;24
137;"2012-08-02 11:30:01";571559;1;24
138;"2012-08-02 11:30:01";584716;1;24
139;"2012-08-02 11:30:01";566600;1;25
140;"2012-09-04 19:30:01";407829;1;9
141;"2012-09-10 19:30:01";768298;1;5
142;"2012-09-11 10:30:02";768298;1;59
143;"2012-09-11 11:30:01";768298;2;119
144;"2012-09-11 20:30:02";768298;1;32
145;"2012-09-14 13:30:01";768298;1;37
146;"2012-09-14 14:30:02";768298;1;97
147;"2012-09-15 03:30:02";768298;0;5
148;"2012-09-16 09:30:01";793090;0;0
149;"2012-09-16 10:30:02";793090;1;60
150;"2012-09-17 10:30:02";499752;1;14
151;"2012-09-17 10:30:02";797619;1;9
152;"2012-09-17 10:30:02";797639;1;7
153;"2012-09-17 11:30:01";797835;1;6
154;"2012-09-17 12:30:01";797835;1;66
155;"2012-09-17 13:30:02";768298;2;27
156;"2012-09-17 15:30:01";768298;3;30
157;"2012-09-17 16:30:01";768298;0;0
158;"2012-09-17 17:30:02";21324;2;27
159;"2012-09-17 17:30:02";768298;1;60
160;"2012-09-17 18:30:02";768298;0;3
161;"2012-09-17 23:30:01";768298;1;8
162;"2012-09-18 00:30:01";21324;1;20
163;"2012-09-18 07:30:02";768298;2;13
164;"2012-09-18 09:30:02";21324;1;2
165;"2012-09-18 12:30:02";768298;0;2
166;"2012-09-18 15:30:01";768298;1;27
167;"2012-09-18 16:30:01";21324;0;6
168;"2012-09-19 07:30:01";768298;1;47
169;"2012-09-20 13:30:01";797920;3;43
170;"2012-09-20 14:30:02";797920;3;103
171;"2012-09-21 09:30:02";797639;0;4
172;"2012-09-21 11:30:01";797639;8;36
173;"2012-09-21 12:30:02";797639;8;96
174;"2012-09-21 14:30:02";797639;0;3
175;"2012-09-24 12:30:02";768298;0;3
176;"2012-09-25 13:30:02";768298;3;49
177;"2012-09-25 16:30:01";768298;1;5
178;"2012-09-26 18:30:01";768298;2;39
179;"2012-09-27 11:30:02";842995;2;15
180;"2012-09-27 11:30:02";597182;0;0
181;"2012-09-27 11:30:02";768298;1;15
182;"2012-09-27 13:30:02";768298;1;4
183;"2012-09-27 16:30:01";768298;4;35
184;"2012-09-27 18:30:01";842995;2;24
185;"2012-09-27 18:30:01";768298;3;47
186;"2012-09-27 19:30:01";842995;7;84
187;"2012-09-27 20:30:01";842995;5;144
188;"2012-09-27 21:30:01";842995;1;204
189;"2012-09-28 10:30:02";768298;4;14
190;"2012-09-28 11:30:02";768298;1;74
191;"2012-09-28 12:30:01";768298;1;134
192;"2012-09-28 13:30:01";768298;2;194
193;"2012-09-28 16:30:01";835223;1;22
194;"2012-09-28 17:30:01";835223;2;82
195;"2012-09-28 18:30:01";835223;1;142
196;"2012-09-28 19:30:02";835223;1;202
197;"2012-09-28 20:30:01";835223;1;262
198;"2012-09-29 09:30:01";851914;1;8
199;"2012-09-29 10:30:01";851914;1;68
200;"2012-10-01 13:30:01";768298;0;5
201;"2012-10-01 15:30:01";768298;9;46
202;"2012-10-01 16:30:01";768298;9;106
203;"2012-10-01 17:30:01";768298;7;166
204;"2012-10-01 18:30:02";768298;8;226
205;"2012-10-01 19:30:02";768298;6;286
206;"2012-10-02 15:30:01";768298;9;47
207;"2012-10-02 16:30:01";768298;9;107
208;"2012-10-02 17:30:01";768298;9;167
209;"2012-10-02 18:30:01";768298;8;227
210;"2012-10-02 19:30:01";768298;7;287
211;"2012-10-03 14:30:02";768298;1;12
212;"2012-10-03 15:30:02";768298;8;41
213;"2012-10-03 16:30:01";768298;9;101
214;"2012-10-03 17:30:01";768298;7;161
215;"2012-10-03 18:30:01";768298;7;221
216;"2012-10-03 19:30:02";768298;10;281
217;"2012-10-04 15:30:01";768298;5;39
218;"2012-10-04 16:30:01";768298;7;99
219;"2012-10-04 17:30:02";768298;6;159
220;"2012-10-04 18:30:02";768298;7;219
221;"2012-10-04 19:30:01";768298;7;279
222;"2012-10-05 16:30:01";768298;8;28
223;"2012-10-05 17:30:01";768298;7;88
224;"2012-10-05 18:30:02";768298;8;148
225;"2012-10-05 19:30:02";768298;8;208
226;"2012-10-08 15:30:02";768298;8;26
227;"2012-10-08 16:30:01";768298;7;86
228;"2012-10-08 17:30:02";768298;7;146
229;"2012-10-08 18:30:02";768298;7;206
230;"2012-10-08 19:30:02";768298;5;266
231;"2012-10-08 20:30:01";768298;0;3
232;"2012-10-08 21:30:02";768298;0;20
233;"2012-10-09 12:30:01";768298;1;16
234;"2012-10-09 13:30:01";768298;0;5
235;"2012-10-09 15:30:01";768298;7;34
236;"2012-10-09 16:30:01";768298;7;94
237;"2012-10-09 17:30:01";768298;8;154
238;"2012-10-09 18:30:01";768298;7;214
239;"2012-10-09 19:30:01";768298;5;274
240;"2012-10-10 14:30:01";768298;1;2
241;"2012-10-10 15:30:01";768298;6;62
242;"2012-10-10 16:30:01";768298;7;122
243;"2012-10-10 17:30:02";768298;8;182
244;"2012-10-10 18:30:01";768298;8;242
245;"2012-10-10 19:30:01";768298;10;302
246;"2012-10-11 13:30:02";768298;0;6
247;"2012-10-11 15:30:02";768298;8;39
248;"2012-10-11 16:30:01";768298;5;99
249;"2012-10-11 17:30:01";768298;6;159
250;"2012-10-11 18:30:01";768298;6;219
251;"2012-10-11 19:30:01";768298;8;279
252;"2012-10-11 20:30:02";768298;1;339
253;"2012-10-11 21:30:01";768298;1;399
254;"2012-10-11 22:30:01";768298;1;459
255;"2012-10-11 23:30:01";768298;1;519
256;"2012-10-12 00:30:01";768298;1;579
257;"2012-10-12 01:30:01";768298;1;639
258;"2012-10-12 02:30:01";768298;1;699
259;"2012-10-12 03:30:01";768298;1;759
260;"2012-10-12 04:30:01";768298;1;819
261;"2012-10-12 05:30:01";768298;1;879
262;"2012-10-12 06:30:01";768298;1;939
263;"2012-10-12 07:30:02";768298;1;999
264;"2012-10-12 18:30:01";912989;2;8
265;"2012-10-15 15:30:01";912989;1;9
266;"2012-10-15 15:30:01";768298;8;46
267;"2012-10-15 16:30:01";768298;7;106
268;"2012-10-15 17:30:02";768298;2;166
269;"2012-10-15 18:30:01";768298;2;226
270;"2012-10-15 19:30:02";768298;6;286
271;"2012-10-16 15:30:01";768298;6;26
272;"2012-10-16 16:30:01";768298;8;86
273;"2012-10-16 17:30:02";768298;8;146
274;"2012-10-16 18:30:02";768298;8;206
275;"2012-10-16 19:30:01";768298;6;266
276;"2012-10-17 11:30:01";928178;1;9
277;"2012-10-17 14:30:01";21324;1;14
278;"2012-10-17 15:30:01";768298;6;59
279;"2012-10-17 16:30:01";21324;5;38
280;"2012-10-17 16:30:01";768298;6;119
281;"2012-10-17 17:30:01";768298;7;179
282;"2012-10-17 18:30:01";768298;7;239
283;"2012-10-17 19:30:01";768298;7;299
284;"2012-10-18 12:30:02";912989;1;51
285;"2012-10-18 13:30:01";912989;1;111
286;"2012-10-18 14:30:01";912989;1;171
287;"2012-10-18 15:30:02";768298;5;41
288;"2012-10-18 16:30:01";768298;7;101
289;"2012-10-18 17:30:02";912989;1;52
290;"2012-10-18 17:30:02";768298;7;161
291;"2012-10-18 18:30:02";912989;1;112
292;"2012-10-18 18:30:02";768298;7;221
293;"2012-10-18 18:30:02";508500;1;18
294;"2012-10-18 19:30:01";768298;8;281
295;"2012-10-18 19:30:01";508500;4;78
296;"2012-10-18 23:30:02";21324;1;9
297;"2012-10-19 02:30:01";21324;0;6
298;"2012-10-19 11:30:01";928178;1;7
299;"2012-10-19 16:30:01";928178;1;9
300;"2012-10-19 16:30:01";768298;8;36
301;"2012-10-19 17:30:01";768298;9;96
302;"2012-10-19 17:30:01";835223;1;37
303;"2012-10-19 18:30:02";768298;9;156
304;"2012-10-19 19:30:01";768298;8;216
305;"2012-10-20 13:30:01";928178;0;4
306;"2012-10-21 01:30:01";21324;1;16
307;"2012-10-21 11:30:01";912989;0;1
308;"2012-10-21 12:30:02";928178;1;50
309;"2012-10-21 14:30:01";412205;0;0
310;"2012-10-21 14:30:01";464269;0;6
311;"2012-10-21 16:30:01";928178;2;7
312;"2012-10-22 10:30:02";797639;10;39
313;"2012-10-22 11:30:01";21324;1;5
314;"2012-10-22 11:30:01";405835;1;6
315;"2012-10-22 11:30:01";21706;1;6
316;"2012-10-22 11:30:01";797639;10;99
317;"2012-10-22 15:30:01";768298;8;31
318;"2012-10-22 16:30:01";768298;8;91
319;"2012-10-22 17:30:02";768298;7;151
320;"2012-10-22 18:30:01";912989;1;13
321;"2012-10-22 18:30:01";768298;7;211
322;"2012-10-22 19:30:02";912989;1;73
323;"2012-10-22 19:30:02";768298;2;271
324;"2012-10-23 15:30:01";768298;7;26
325;"2012-10-23 16:30:01";768298;7;86
326;"2012-10-23 17:30:02";768298;7;146
327;"2012-10-23 18:30:02";768298;7;206
328;"2012-10-23 19:30:02";768298;2;266
329;"2012-10-23 21:30:02";912989;0;8
330;"2012-10-24 13:30:01";768298;2;22
331;"2012-10-24 14:30:02";1128322;1;24
332;"2012-10-24 15:30:02";1128322;1;84
333;"2012-10-24 15:30:02";768298;7;34
334;"2012-10-24 16:30:01";1128322;1;144
335;"2012-10-24 16:30:01";768298;4;94
336;"2012-10-24 17:30:01";1128322;1;204
337;"2012-10-24 17:30:01";768298;1;154
338;"2012-10-24 18:30:01";912989;1;8
339;"2012-10-24 18:30:01";1128322;1;264
340;"2012-10-24 18:30:01";768298;3;214
341;"2012-10-24 19:30:02";912989;1;68
342;"2012-10-24 19:30:02";1128322;1;324
343;"2012-10-24 19:30:02";768298;4;274
344;"2012-10-24 20:30:01";1128322;1;384
345;"2012-10-24 21:30:02";1128322;1;444
346;"2012-10-24 22:30:02";1128322;1;504
347;"2012-10-24 22:30:02";768298;1;25
348;"2012-10-24 23:30:02";1128322;1;564
349;"2012-10-25 00:30:02";1128322;1;624
350;"2012-10-25 01:30:01";1128322;1;684
351;"2012-10-25 09:30:01";1128322;0;2
352;"2012-10-25 15:30:02";768298;8;36
353;"2012-10-25 16:30:01";768298;6;96
354;"2012-10-25 17:30:01";21324;1;8
355;"2012-10-25 17:30:01";768298;5;156
356;"2012-10-25 17:30:01";21706;1;7
357;"2012-10-25 17:30:01";1183174;1;4
358;"2012-10-25 18:30:02";768298;5;216
359;"2012-10-25 19:30:01";768298;7;276
360;"2012-10-26 16:30:01";768298;6;26
361;"2012-10-26 17:30:01";768298;3;86
362;"2012-10-26 17:30:01";1228564;4;35
363;"2012-10-26 18:30:01";768298;6;146
364;"2012-10-26 19:30:01";768298;6;206
365;"2012-10-26 20:30:01";912989;1;22
366;"2012-10-26 20:30:01";1187776;1;29
367;"2012-10-26 21:30:02";912989;1;82
368;"2012-10-29 09:30:01";768298;0;3
369;"2012-10-29 10:30:01";851914;1;3
370;"2012-10-29 10:30:01";1187776;1;2
371;"2012-10-29 15:30:02";768298;5;26
372;"2012-10-29 16:30:02";768298;6;86
373;"2012-10-29 17:30:01";768298;6;146
374;"2012-10-29 18:30:01";768298;6;206
375;"2012-10-29 19:30:01";768298;6;266
376;"2012-10-30 00:30:01";842995;1;11
377;"2012-10-30 01:30:02";842995;1;71
378;"2012-10-30 15:30:01";768298;7;26
379;"2012-10-30 16:30:02";768298;7;86
380;"2012-10-30 17:30:01";768298;7;146
381;"2012-10-30 17:30:01";835223;2;33
382;"2012-10-30 18:30:01";768298;6;206
383;"2012-10-30 19:30:01";768298;5;266
384;"2012-10-31 14:30:01";768298;1;23
385;"2012-10-31 15:30:01";768298;6;83
386;"2012-10-31 16:30:01";851914;21;59
387;"2012-10-31 16:30:01";768298;2;143
388;"2012-10-31 17:30:01";768298;5;203
389;"2012-10-31 17:30:01";566600;0;5
390;"2012-10-31 18:30:02";768298;5;263
391;"2012-10-31 18:30:02";1228033;3;38
392;"2012-10-31 19:30:02";768298;5;323
393;"2012-10-31 19:30:02";1228033;4;98
394;"2012-11-02 16:30:01";768298;6;32
395;"2012-11-02 16:30:01";1228564;0;3
396;"2012-11-02 17:30:02";768298;6;92
